Febrizio,Onorini,Villa de asarta ristorante e pizzeria,azienda,ONIFEZ26F32C112Z,Porpetto,Via Pre Zaneto,87273802643
Sante,Abbati,Al rifugio,azienda,ABBSAA89S25P464O,Zoppola,Via Codroipo,34652034830
Ottelio,Farooq,Ristorante giapponese sakura,azienda,FAQOTT53Y26T331A,Trieste,Riva Nazario Sauro B,13920181798
Crescenzio,Idda,Casale cjanor,azienda,IDDCRR41J19Q519W,Fagagna,Casali Lini,85653427233
Orsio,Kumar,Trattoria alle rondinelle,azienda,KUAORS95H34L772P,Trieste,Via Orsera,16986654105
Emerigo,Bienna,Cookingpaola,azienda,BINEMM86C16O635Y,Gorizia,Viale Venti Settembre,21432359803
Onillo,Medini,Pizzeria il giardino 1886,azienda,MENONL70K19C520Q,Cividale del friuli,Via Doria Loc Gagliano,16277353429
Quintilino,Cannillo,Osteria ristorante gallo cedrone,azienda,CAOQUU62B24U782V,Erto e casso,Via Roma,42573249992
Maro,Capuano,Ristorante birreria tentazioni,azienda,CAAMAO74H07K177Y,Sacile,Viale S Giovanni del Tempio,67905224662
Mansueto,Frometa marzo,Ristorante osteria alla valle,azienda,FRMMAO96T09I329H,Trieste,Via della Madonna del Mare,16285205026
Santo,Nazaj,Buffet pizzeria rino,azienda,NAASAO04U35A081H,Trieste,Strada per Vienna A,66719441442
Severio,Lanzilotto,La madia,azienda,LAISEV85F19Y646S,Mossa,Via Maggio,97292598104
Omodeo,Campobasso,Albergo bar trattoria ai tigli,azienda,CAAOMO50W11W692J,San vito al tagliamento,Piazzale del Tiglio Savorgnano,09880459313
Orietto,Dattis,La baita dei sapori,azienda,D TORT82H39D884N,Malborghetto valbruna,Via Saisera SNC Valbruna,74225762165
Emanuelito,Beganaj,Ristorante corte dei sapori,azienda,BENEMA34V08B264G,Tolmezzo,Via Cavour,65216350943
Aquila,Nocita,Ristorante niã¹,azienda,NOAAQA74X07N719N,Tavagnacco,Via Nazionale,16229596922
Ottino,Calosso,Trattoria al plan di paluz,azienda,CASOTN85K39N536P,Tarcento,Via Arturo Malignani,16189914867
Matildio,Da villanova,Ristorante alla trota del cornappo,azienda,DAAMAL74A20A695R,Nimis,Via Cornappo,02524927067
Quintillo,Cerfeda,Albergo ristorante borghese,azienda,CEEQUI72A03T882P,Montereale valcellina,Via Maniana Malnisio,80408050527
Esuperanzo,Tharmalingam,Ristorante bar albergo antica corte,azienda,THGESP47L18K727O,Tramonti di sotto,Piazza Santa Croce,21400022514
Primetto,Nocco,Ristorante le dune,azienda,NOOPRO72O26E369I,Mariano del friuli,Via Dante Alighieri,48437207458
Arianno,Caputo,Ristorante cera una volta,azienda,CATARI93E36E610X,Trieste,Via di Giarizzole,00384515666
Nono,Fiordaliso,Sport hotel bellavista,azienda,FIDNOO00Q05Y584W,Tarvisio,Via della Sella Camporosso,39691170674
Marsino,Mutisi,La stazione hotel cordovado,azienda,MUSMAI17P26K127O,Cordovado,Viale Stazione,44453035431
Mederico,Cherekes,Osteria al cral,azienda,CHEMEC92H37L552R,Lauco,Frazione Trava,41901095509
Ivan,Lanzalonga,Albergo ristorante bar leon bianco,azienda,LANIVA06R11W292L,Moggio udinese,Piazza Uffici,77024606169
Bonino,Ingusci,Da toso,azienda,INGBOO84O34M505W,Tricesimo,Via Pozzuolo,13058165551
Dario,Dellisanti,La rosa dei venti,azienda,DETDAO57U14N561Z,Monfalcone,Via Consiglio D Europa,32732565267
Niccodemo,Reale,New tre pini bar,azienda,REENIC40E06F740P,Claut,Via De Spolei,31127767427
Rodosindo,Colagiorgio,Pizzeria trattoria rispoli,azienda,COGROI50S09N328T,Campoformido,Via Giuseppe Verdi Basaldella,33240839189
Giulivo,Suppressa,Trattoria alla speranza,azienda,SUEGII93D31Q964F,Dignano,Piazza Libert Carpacco,84880866511
Corindo,Beltrante,Trattoria la santissima,azienda,BELCOD97D29R681Q,Polcenigo,Via Santissima,61866897812
Laurano,Dagostino damiani,Hotel ristorante sport di graziana casanova,azienda,D NLAA06V10O761Z,,,32170458567
Filoreto,Blasio,Osteria cadibon,azienda,BLAFIR85D35A615H,San giovanni al natisone,Via Nazionale,17495192843
Rosalbino,Balasingam,Hostaria malcanton,azienda,BAAROS47R28P338A,Trieste,Via Malcanton,55713300385
Ignazio,Fatelli,Aquila nera ristorante,azienda,FALIGZ79B22P708O,Udine,Via Piave,26035411452
Elio,Caiaffa,Mondelli stable,azienda,CAFELI89B15A337C,Talmassons,Via Cormor,46885130794
Leondino,Gagliardi,Ristorante antico toran,azienda,GAILEO17Z16H292O,San daniele del friuli,Via Umberto I,07832808198
Besso,Quintavalle,"Ristorante ""la palt""",azienda,QUTBEE23G07U878B,Montereale valcellina,Piazza Roma,24054681527
Arceo,Panwar,Prosciutteria flli martin,azienda,PANARE96U26B401C,Pordenone,Via della Motta A,67600849147
Erminio,Marasco,Ristorante pizzeria la brace,azienda,MAAERI96U25H604C,Fogliano redipuglia,Via III Armata Polazzo,19796372547
Fecondo,Camposeo,Bella grado,azienda,CAOFEE55P00Q322S,Grado,Piazza Marinai D Italia,30141283929
Arconte,Coccoli,Yes wok restaurant,azienda,COCARC43H11V160S,Pradamano,Via Nazionale,62078168876
Liberante,Benvenuto,Ristorante alla frasca angeli paolo e c sas,azienda,BENLIA65I30U939I,Cividale del friuli,Stretta Stretta De Rubeis,38043727648
Gerico,Cadura,Trattoria max,azienda,CADGEC75B14Q765C,Trieste,Via Nazionale,30547430054
Acilio,Roccelli,Ristorante allinvidia,azienda,ROCACC57F29V458A,Pavia di udine,Via Jacopo Marinoni,53249343116
Onoris,Scotto di quacquaro,Osteria da marino,azienda,SC ONR87K18K283N,Trieste,Via del Ponte A,95500995548
Ascenzo,Capalbi,Tavernetta al molo,azienda,CAIASE04K17W824U,Trieste,Riva Massimiliano e Carlotta Grignano,27414326576
Geo,Pulieri,Agriturismo braidanova,azienda,PUIGEO72A39P148R,Porpetto,Via Madonna Missionaria,49565064414
Irzio,Eminovic,Ristorante le dune,azienda,EMVIRZ09B33S133A,Trieste,Via Bazzoni Riccardo A B,79389319029
Mimmino,Talento,Osteria candoni,azienda,TATMII88K31K809I,Arta terme,Via Nazionale,55600460478
Oronzo,Solinas,Al castelliere trattoria ristorante,azienda,SOSORR72M17J746F,Monrupino,Localit Col,76994641506
Olmedo,Casu,Albergo ristorante pizzeria bar dal asã¬n,azienda,CAAOLL98Y30K018S,Majano,Via Ciro di Pers,60831190641
Asclepiade,Jerdianu,Ristorante cento passi,azienda,JENASI01C11K014U,San daniele del friuli,Via Giuseppe Garibaldi,04221357906
Camillo,Oro,Albergo al bottegon,azienda,OROCAA12U11N448F,Tricesimo,Via Armando Diaz,18386727705
Morello,Castello,Al ciliegino ristorante pizzeria,azienda,CASMOE78G16B507F,San giovanni al natisone,Via Nazionale Bolzano,33126655483
Luciano,Salvadori,Stabilimento balneare porto fino,azienda,SAOLUI75I19A105M,Lignano sabbiadoro,Lungo Mare Trieste C,70299472485
Cinzio,Zitano,Ristorante pizzeria arcadia,azienda,ZITCIN36L13J464J,Povoletto,Via Udine,59702385858
Osiris,Longi,Macelleria lizzi mario,azienda,LOGOSR30C16G767M,Fagagna,Via Umberto I,77140675627
Nivaldo,Damiano,Hotel centrale sandron barristorante,azienda,DANNIA50M15B659K,Latisana,Piazza S Spirito Pertegada,34476255931
Massenzio,Bertola,Trattoria menotti,azienda,BEAMAO12T08G812Z,Manzano,Via Giulia Piccoli Soleschiano,16944037517
Libertino,Taurisano,Ristorante pizzeria concordia,azienda,TAALIB80I38F016U,Udine,Piazza Primo Maggio A,64785211496
Cecchino,Paciulli,Trattoria da carmelo,azienda,PAICEE04R15J387O,Pasiano di pordenone,Via Sant Urbano,36454246505
Renato,Genovese,La terrazza,azienda,GEEREN52Y24U503I,Trieste,Viale Miramare,91879447949
Corebo,Muci,Azienda agricola driutti alessandro,azienda,MUUCOO57G34X562C,Manzano,Via Muraglia,12280426742
Desiderio,Quagliana,Trattoria da piera,azienda,QUADEO66P09N890P,Tavagnacco,Via Centrale,82062353309
Azelio,Cocci,Pizzeria 4 sristorantino,azienda,COCAZO02Y22S064F,Cividale del friuli,Stretta Tomasino Cerchiari,37295579962
Carlo,De toma,Buffet toni da mariano,azienda,DETCAR62Y10G444S,Trieste,Viale Campi Elisi,46779963347
Oliano,Pesante,Hotel san giorgio,azienda,PETOLI09C35W664C,Udine,Piazzale Cella,79478281150
Monaldo,Ram,Pizzeria ristorante ti spiazza,azienda,RAAMON00X16J673T,,,46653791768
Glisente,Goffredo,Trattoria cormontium,azienda,GODGLE95J02U596M,Cormons,Via Capriva,45456720158
Ermino,De donno,Anconadue,azienda,DEOERN35A36H869W,Udine,Via Tricesimo,23366385380
Elbanio,Abu osunde,Jolly pizza,azienda,AB ELB27X00O832C,Brugnera,Via Puia B,45535770836
Amintore,Gusella,Trattoria al picchio,azienda,GUUAMM32A18U746J,Martignacco,Via Udine B,95952026945
Dillo,De oliveira,Chichibio,azienda,DEIDII92Z31T373R,Cervignano del friuli,Via Carnia,18518224072
Fluvio,Rossi berarducci vives,Albergo trattoria al ristoro,azienda,ROUFLL27E29E769R,Trieste,Via Alessandro Malaspina,51448575384
Filemone,Genuardi,Hostaria ai pini,azienda,GENFII03O27K622Y,Sgonico,Localit Campo Sacro,87094741803
Opilio,Reggio,Ristorante pizzeria al fogolar,azienda,REGOPP48D16O311I,Tavagnacco,Via Udine,49362971453
Moretto,Calcagnile,Al vecchio tram,azienda,CAGMOE61Y09Y452I,Fagagna,Via Gabriele Luigi Pecile,83809230645
Giuffrido,Coltellacci,Trattoria albergo da nando,azienda,COLGIF99F31S220S,Mortegliano,Via Divisione Julia,38940478450
Giovina,Venturoli galizia,Boccon divino,azienda,VETGIA07B05U820I,Pordenone,Viale delle Grazie B,12081296431
Felio,Flanagin,Ristorante al faro,azienda,FLNFEI82O25Z316E,Udine,Via Colugna,59308812767
Giasone,Panwar,Ristorante al boschetto,azienda,PARGII02W13J354L,San daniele del friuli,Via Frittaion,56430891302
Addiego,Fontana,Ariston ristorante pizzeria bar,azienda,FOAADD71C21R840O,Trieste,Viale Romolo Gessi,47389654015
Pacifico,Andriani de vito,Ristobar le noghere,azienda,ANOPAI13L29U306E,Muggia,Strada delle Saline,10739076667
Lorenzino,Nuzzachi,Il vitigno,azienda,NUZLOE52Y07X200B,Monfalcone,Via San Vincenzo De Paoli,32076065795
Rogelio,Mannara alam,Riglarhaus albergoristorante wellness,azienda,MAAROG58T39V369A,Sauris,Frazione Lateis,58205544800
Cataldo,Alberti di catenaja,Ristorante la baita,azienda,ALBCAA71L17C238F,Socchieve,Via San Giovanni A,71388605095
Assuntino,Castelli,Albergo ristorante pizzeria dal asã¬n,azienda,CAAAST04P12R582D,Majano,Via Ciro di Pers,22551349463
Floridio,Acluttie,Ristorante alla pace,azienda,ACTFLO57T09T158J,Sauris,Via Sauris di Sotto,11897890617
Ezechiele,Kaur,Ristorante san mauro,azienda,KAREZH84T15Q725E,Duino,Localita Sistiana,68107540180
Alfredino,Laghaf,Ristorante al cardinale,azienda,LAGALI98J24L148B,Remanzacco,Strada Statale del Friuli,04530057671
Evangelo,Ruggieri,Ristorante albergo bar corona 20,azienda,RUIEVV91X11K439I,Clauzetto,Via Fabricio Gio Maria,35655778441
Ausonio,Bardinella,Homesapore di casa,azienda,BAEAUU17Z16V571Y,Trieste,Via Muratti Giusto,93149623643
Dolfino,Principe,Kaori sushi fusion experience,azienda,PRIDOF55T27Z757J,Trieste,Piazza Dalmazia,34673483021
Comita,Marrazzi,Osteria al canarino,azienda,MAACOM61K33B998M,Udine,Via Cussignacco,19243516480
Pariso,Urselli,Ostaria montegrappa,azienda,URSPAA39M07V021Q,Cordenons,Piazza della Vittoria,49846045192
Firmano,Ortese,Ristorante pizzeria da michele,azienda,ORTFIA95O00V266F,Palazzolo dello stella,Casali Moretton,98597245880
Gioiele,Vascotto,Indiamatha,azienda,VATGIE63F30W002D,Martignacco,Via Antonio Bardelli,73328410606
Onis,Toscano di donfrancesco,Terra doriente ristorante giapponese,azienda,TONONS88V24Q737I,Trieste,Riva Sauro Nazario,93171414457
Ivonio,Dumitru,La rosa dei venti,azienda,DUTIVO08D32Z629J,San giorgio di nogaro,Viale Enrico Fermi,18560679818
Cesco,Aportone,Trattoria fricheria al cavallino,azienda,APECEC86Z05X670Q,Cervignano del friuli,Via Taglio,34791480956
Gustavo,Fiscini,Pizzeria leone di damasco,azienda,FINGUS48O12Q495Q,Sequals,Via Dante Alighieri Lestans,11348546039
Evaldo,Salomone,Albergo ristorante pizzeria alla frasca verde,azienda,SAAEVV30Z24W702F,Lauco,Via Capoluogo,28953721108
Camillo,Cardone,Lokanda devetak 1870,azienda,CADCAM46J17P912W,Savogna disonzo,Via Brezici San Michele del Carso,83551477779
Agrisio,De simeis,Ristorante agricolo,azienda,DE AGR94G24P036J,Precenicco,Via Crescenzia a,83449702784
Prosperino,Corbisiero,Trattoria lis campanelis,azienda,COIPRR96W37U832W,Nimis,Via Tarcento,82993047374
Agapio,Micelli,Trattoria al cacciatore,azienda,MIIAGO30C06F810T,Pavia di udine,Via Giovanni Pascoli,45827695598
Nazzarino,Perone,Friulmarangon,azienda,PEENAI07M04J074W,Basiliano,Via Monte Nero,80370339169
Gennarino,Tresca,Al gaiardin,azienda,TREGER10K13Q372I,Caneva,Localita Gaiardin,82675161382
Cairoli,Cecere,Trattoria bozzi di bozzi cesarino e stefano e c sas,azienda,CEECAI70Z05B466Q,Moimacco,Via B Boiani Bottenicco,43902892178
Idelberto,Scolarici,Albergo ristorante camuliner ***,azienda,SCLIDB23H36K110P,Azzano decimo,Borgo Colle,55579384878
Immacolato,Martis,Pizzeria ristorante bella napoli,azienda,MAAIMA52K34N056P,Gradisca disonzo,Via Udine,15527008386
Manasse,Di falco,Ristorante bar residence teodora,azienda,DIAMAA39S17N375W,Sequals,V Ellero,57217837234
Azaria,Nacucchi,Osteria al poc,azienda,NAHAZA57J39A079G,San daniele del friuli,Via Fontanini,98044967064
Arterio,Carichino,Antica osteria al collio di della siega massimo,azienda,CANARR83N34I973W,Udine,Via Aquileia,21868157027
Menenio,Taurino,Agriturismo pividori,azienda,TAOMEN84D09A285O,Pagnacco,Via Chialminis,17166481044
Lallo,Campilongo,La libellula,azienda,CAPLAA37V05S018J,Udine,Via Vittorio Veneto,99471660536
Dino,Farlo,Trattoria grgicbasovizza,azienda,FALDIO38L09N932M,Trieste,Via Gruden Igo,99957439452
Ezelino,Di pentima,Le barettine,azienda,DIPEZL08I00B168D,Trieste,Via Del Bastione,02031280235
Salvatorino,De cristofaro,Ristorante battello santa maria,azienda,DERSAN37I12P939M,Marano lagunare,Piazza Cristoforo Colombo SNC,69909233659
Filodoro,Toure,Ristorante tenda rossa,azienda,TORFIO03R05T706I,Trieste,Strada Costriera,77639803121
Secondino,Micati,Ristorante pizzeria esperia,azienda,MITSEO44M24L632O,Latisana,Via Zorutti,10685946432
Cusumano,Schifone,Trattoria grgicbasovizza,azienda,SCICUS48J05S876K,Trieste,Via Igo Gruden,53348712361
Omodeo,Angile,Antica osteria dogana,azienda,ANIOMO12P25C252B,Pordenone,Via Dogana,21261520142
Firmano,Stifanelli,1921 ristorantino,azienda,STLFIA92J26M570F,Udine,Piazzetta Valentinis,51912307282
Oronzio,Montenero,Ristorante da franco,azienda,MOOORR18X23Y790F,Grado,Viale Italia,46144042578
Abdon,Kowol,Morgenleit albergo ristorante,azienda,KOLABO49Q25O829N,Sauris,Localit Sauris di Sotto Sauris di sotto,14805084544
Fabbiano,Patisso,Trattoria alla sacchetta,azienda,PASFAO52X35H875M,Trieste,Riva Tommaso Gulli,69404437328
Giorgio,Pitardi,Hotel posta,azienda,PIAGII38P09S750X,Forni di sopra,Via Nazionale,48962633868
Olderigo,Mazza,Pizzeria al gambero,azienda,MAAOLG65L10G913P,Monfalcone,Via Cave di Selz,39822892559
Fede,Brucal,Vidi snc di vidoni iacopo & distinto stefania,azienda,BRUFEE85C01M697G,Sedegliano,Via Nazionale,10115459029
Fiovo,Armenta,Osteria pierimortadele,azienda,ARMFII66O03C224O,Udine,Via Bartolini,04541453756
Angioletto,Lanzilotto,Al tiglio,azienda,LALANI39O01V334I,Moruzzo,Via Centa,78849781883
Rosvaldo,Mantovani,Bar duca daosta,azienda,MANROD31L07E311O,Grado,Piazza Duca d Aosta,02649757338
Fiume,Spina,Funky go galletto alla brace,azienda,SPIFIU40N11F683T,Sacile,Viale San Giovanni del Tempio,27789027588
Ginevro,Ba,Fedorovych maryna,azienda,BAAGIV85I03H946N,Roveredo in piano,Via Brentella,55851855897
Oldenio,Formica,Piazzetta san marco 13,azienda,FOCOLN28I05P056P,Pordenone,Piazza San Marco,69684636664
Augustino,Dandria,Coop del pesce srls,azienda,D RAUO23S28G720N,Duino,Villaggio del Pescatore,80261475441
Rafaello,Mitidieri,Al laghetto,azienda,MIIRAE47C16H475B,Villa santina,Via Laghetto,55133621598
Elmireno,Toschi,Aziende san gregorio di scodellaro gianni,azienda,TOOELM06W22I094W,Latisana,Via Giovanni xiii,24595384495
Sigismundo,Armeno,Antico foledor di scibilia biagio,azienda,ARRSIN80H19O556X,Pavia di udine,Via Udine Lauzacco,30631482934
Olandino,Bartolucci,Ristorante pizzeria vesuvio di castellano elisa,azienda,BALOLI49S08H597W,Palmanova,Viale Taglio,63523433755
Amadeo,Incoronato,Mondial service srl,azienda,INOAMM98N33C358I,Trieste,Via Trenta Ottobre,07698733508
Euro,Dadhich,Giappone sushi,azienda,DAIEUR58H32J141A,Udine,Viale San Daniele,77275659213
Livino,Vasta,Welcome,azienda,VAALIO16V23Y432M,Trieste,Via dell Industria,66148492686
Nazzarino,Mastrangelo,Centrone ilda & laiolo luigi snc,azienda,MATNAZ94R12J574U,Udine,Viale Europa Unita,96901942061
Ottocaro,Rizza,La cambusa,azienda,RIIOTO35M27F202I,Trieste,Via Slataper Scipio,40723931269
Oldano,Shahin,Osteria prosciutteria al baccaro,azienda,SHHOLO90G20J737I,San daniele del friuli,Via John Fitzgerald Kennedy,54822048004
Melchiorre,Okwelum,Peperino pizza,azienda,OKLMEL52F27T486H,Pordenone,Viale Franco Martelli,05561614347
Fermilio,Masangkay,Tozmania srl,azienda,MAAFEO16S17P283X,Remanzacco,Strada st del Friuli,42401113570
Nemorino,Pacifici,Casa del prosciutto,azienda,PACNEI95U11U126K,San daniele del friuli,Via Teobaldo Ciconi,86906779967
Fogliano,Tomas,Greco alessandro,azienda,TOOFOO83K15V283R,Duino,Frazione Sistiana,14859643278
Doretto,Maurizi,Stefy & marie snc di montrasi stefania e caldieraro marie madeleine,azienda,MAUDOE51X04K607K,Cormons,Viale Friuli,56621556940
Ramusino,Boraj,Antica osteria migot di rossetto claudio,azienda,BOORAS29S38D879Z,Pordenone,Via Maggiore,92019167531
Aldino,Demarinis,Che posto,azienda,DEIALO34B13X095H,Maniago,Via Dante Alighieri,51332706408
Saule,Selvarajah,Che posto,azienda,SEHSAE07N34Z563Q,Maniago,Via Dante Alighieri,21764196941
Reuccio,Melcarne,Bier stube,azienda,MERREC38P26N821P,Trieste,Via della Madonna del Mare,13253264545
Gorgonio,Scillieri,Ristorante grande shanghai di yi jin zhang,azienda,SCIGOI46H10A347R,Trieste,Via Diaz Armando,77756999475
Agamennone,Beloso,Kuku di ghebreyohans araya alemzewed,azienda,BEEAGG09D36I357R,Staranzano,Via Idrovora Sacchetti,71233698629
Raimondi,Innocenzi,Il san daniele,azienda,INCRAN39H00M932R,Arta terme,Via Nazionale,80825923569
Auro,Cervantes macias,Rima sas di masiero & c,azienda,CEAAUO67P08F015K,Pordenone,Vicolo delle Mura B,32342027471
Raggio,Graziani,Dallava deli srl,azienda,GRRRAA31I01J402C,San pietro al natisone,Frazione Ponte San Quirino,73467884829
Chiaffredo,Moretti,Da pozzo terzina,azienda,MOICHO03B10B562Q,Pasiano di pordenone,Via Pasiano di Sotto,49694276800
Nembo,Decimo,Giardino tergesteo,azienda,DEENEM27C07F044C,Trieste,Piazza Giuseppe Verdi,34276297979
Felice,Pattocchio,Felix srl,azienda,PATFEL89R22R882H,Monrupino,Localita Fernetti,81685442552
Camillo,Di somma,Milo srl,azienda,DIOCAL45N35E851N,Zoppola,Via Pordenone,89038460762
Sisinio,Amore,Abracadabra pizza & kebab,azienda,AMESIN33L21Z817V,Trieste,Via Fabio Severo,44112580738
Evangelino,Nanni,I sushi trieste snc di qiu jian & guo mingxing,azienda,NAIEVI54N08G137X,Trieste,Via Bonafata,35812765560
Fulcio,Buonfrate,Antica hostaria da libero,azienda,BUFFUI76N26W207L,Trieste,Via Risorta,67658779808
Giona,Cassiano,Ristorante,azienda,CASGIN60L23J980P,Valvasone arzene,Via Pozzodipinto Valvasone,86726640111
Onero,Povia,Pahor,azienda,POOONN46U07Z449L,Doberdã’ del lago,Via i Maggio,01754296239
Adelmino,Colella,Citta di pisino,azienda,COLADO83P37Y707Z,Trieste,Via Boccardi Alberto,48678592622
Filodoro,Mousrif,Magesta spa,azienda,MOIFIO97Z37M946Q,Trieste,Strada Costiera Grignano,73201459686
Giovamaria,Elefante,Hostaria al giardino di banini vanda,azienda,ELEGII16P33Z336N,Sesto al reghena,Via Vissignano,48715790992
Calisto,Pasupathy,Camst coopva albergo mensa spettacolo turismo scrl,azienda,PAACAI29L34S796Y,Codroipo,Via Martina Giuseppe,33447929994
Silano,Rini,Immobiliare cz srl,azienda,RIISIL14B23O411Q,Colloredo di monte albano,Via Tricesimo,07809882534
Bonifazio,Tortelli,Immobiliare cz srl,azienda,TORBON95G04P624Z,Colloredo di monte albano,Piazza Castello,89902715144
Addario,Da silva,Camst scrl self service zenit argentea,azienda,DASADA39E11P814E,Udine,Via Antonio Caccia,57457423705
Chiaro,De cicco,Tosoni davide,azienda,DEICHH84C38F425V,Vito dasio,Via Galantz San Francesco,44937630130
Ottimio,Demiri,Lesizza anna maria,azienda,DEMOTT01O26O214C,Prepotto,Via Craoretto,90085524396
Ermes,Rosselli,N & e sas di masieri maria enrica,azienda,ROLERE33S05E546L,Buja,Via Casali Leoncini,54090715060
Narciso,Barretta,Largine a venco,azienda,BATNAO44G29C454A,Dolegna del collio,Localita Venco,17966477802
Feraldo,Alaibac,Rakic dario,azienda,ALIFER65B19E842H,Trieste,Scala Sforzi Giuseppe,15641929812
Saviano,Cardinali,Pizzeria locanda na,azienda,CAISAI10E37N747D,Gorizia,Localit Vallone dell Acqua,75273163435
Oderisi,Sako,La pignata,azienda,SAAODI85V33U669I,Muggia,Via di Santa Barbara,33062951138
Gaetanino,Avellis,Trieste snc di percuoco maria luisa e martignoni ursula,azienda,AVIGAI72U07J356Q,Tarvisio,Via Vittorio Veneto,22802348760
Oronzino,Lacirignola,Ristorante dali,azienda,LANORZ55E16P196D,Trieste,Riva Gulli Tommaso A,52294670070
Marno,Mascia,Sal de mar,azienda,MAAMAA02X02U246O,Muggia,Riva Nazario Sauro,73174836169
Giovanfilippo,Selvaggi,Tarabusino,azienda,SEEGIA91D26Q646A,Grado,Via Luseo,85285767843
Andronico,Silipo,Alle risorgive sas di bottega alessio & c,azienda,SIPANN04B03E793C,Pordenone,Via Udine,46468334667
Fortunello,Braccio,Adriatico srl semplificata,azienda,BRRFOO91E36Q321I,Grado,Campiello della Torre,13574510272
Rubes,Damanzo,Ristorante agriturismo ai due leoni,azienda,D MRUE61K24V167I,Aquileia,Localita Beligna,73234367765
Libico,Ganeshan,Bratti adriano,azienda,GAALII53T14O435S,San giorgio della richinvelda,Via Belvedere,46537001829
